tecnologia,titulo,empresa,ubicacion,salario_medio,demanda_total
C#,Senior Full Stack Software Engineer (C#/.NET and Vue.js),N-iX,España,,687
C#,Desarrollador COBOL/DB2/SQL/C#. NET. Hibrido (H/M/X),Manpower Trabajo Temporal,Barcelona,,687
C#,"""Desarrollador Junior Backend/Frontend con Conocimientos en C# y Google Cloud""",Visia Solutions S.L.,España,,687
C#,5220 Desarrollador Full Stack .Net C# 3 Posiciones Senior Y 4 Posiciones Semisenior,IMPLEMENTAR CONSULTORES SRL,Valencia,,687
C#,.NET API Development,Grupo Sermicro,Madrid,,687
C#,Backend .Net Developer,Axiom Software Solutions Limited,España,,687
C#,Backend .Net developer,Axiom Software Solutions Limited,España,,687
C#,Desarrollador Fullstack .Net,Tecdata,"Barcelona, Cataluña",80000.0,687
C#,Full-stack Developer (AI Solutions),PSI CRO,Madrid,,687
C#,Quantitative Developer SQL Mathematics,Client Server,"Humanes de Madrid, Madrid",80000.0,687
C#,Desarrolladors .NET junior,INETUM,Madrid,,687
C#,Desarrollador/a de .NET M/F,Akkodis,España,,687
C#,Product Development H/M,Gfi Informatique,Madrid,,687
C#,Ingeniero/a de Visión Artificial,,España,47500.0,687
C#,Analista Programador/a .NET con inglés alto H/M,INETUM,Madrid,,687
C#,Full Stack Developer (AQTS-7889),AdQualis,España,,687
C#,Software Developer Senior (.NET),Behum,"Manlleu, Barcelona",,687
C#,Senior Software Analyst - SEVILLA,,España,42500.0,687
C#,Perfil SW Developer H/M,INETUM,"San Fernando de Henares, Madrid",,687
C#,Ingeniero/a SW de Front-End,Sener,España,,687
C#,Ingeniero/a SW de Front-End,Sener,"Tres Cantos, Madrid",,687
C#,Técnico/a de aplicaciones .Net – Valladolid (Presencial),Logicalis Spain,"Paracuellos de Jarama, Madrid",,687
C#,Fullstack Developer Senior (.NETReact),Social You,Barcelona,43500.0,687
C#,Senior Software Engineer,Microsoft Corporation,Barcelona,,687
C#,Programador informático /Técnico/a en Aplicaciones departamento de IT (Sant Celoni),,"Sant Celoni, Barcelona",,687
C#,Staff Software Engineer,Mews,España,,687
C#,Sr Software Backend Developer,Ria Money Transfer ,"Alcobendas, Madrid",,687
C#,Backend Developer (.NET 8),Page Personnel,España,,687
C#,Desarrollador/a .NET,,España,,687
C#,Desarrollador/a FullStack .NET -100% Teletrabajo,Azertium IT Global Services SL,Madrid,,687
C#,"Senior Software Engineer - Cloud, Kubernetes & Go/Python",Malwarebytes,España,80000.0,687
C#,N3 Support Engineer - (Ref.212),AgileTV,Madrid,,687
C#,Arquitecto de Software Senior — Lidera Arquitecturas,Acciona S.A,"Madrid, Comunidad de Madrid",117500.0,687
C#,Hybrid-ready Embedded Software Architect,GMV,"Valladolid, Castilla y León",80000.0,687
C#,"Senior .NET Backend Engineer - Remote, Azure & CI/CD",Tecnología Y Personas,"Madrid, Comunidad de Madrid",80000.0,687
C#,"Senior Embedded Software Engineer - C/C++, Linux & Windows","Analog Devices, Inc.","Valencia, Comunidad Valenciana",80000.0,687
C#,Full Stack Software Developer,"I.T. Associates España, SL",Madrid,,687
C#,Senior Full Stack .Net / Angular (ESP/POR),Parser Limited,España,,687
C#,AI Solutions Architect (Hybrid) — Malaga,EY,"Málaga, Andalucía",80000.0,687
C#,"Senior Unity Engineer - Remote-friendly, Mobile Games",Touchten Games,"Barcelona, Cataluña",80000.0,687
C#,Senior Embedded Software Architect – ITS Leader,GMV Spain,"Madrid, Comunidad de Madrid",100000.0,687
C#,Senior SDET — Automation & QA Lead,Solera Corporation,"Madrid, Comunidad de Madrid",100000.0,687
C#,"Senior Backend Engineer, .NET for Guest Experience",Mews,"Barcelona, Cataluña",80000.0,687
C#,Technical Lead .NET & Azure — Hybrid & Flexible Hours,Grupo Viajes El Corte Inglés,"Madrid, Comunidad de Madrid",80000.0,687
C#,Senior AdTech Engineer - Scale Global Games,ZYNGA INC,"Barcelona, Cataluña",80000.0,687
C#,Senior .NET Medical Software Engineer – Diagnostics,ERNI Spain,"Madrid, Comunidad de Madrid",80000.0,687
C#,Architecte PLM / Intégration de Solutions — Madrid,CIMPA PLM Services,"Madrid, Comunidad de Madrid",100000.0,687
C#,"Senior Unity Engineer - Remote-Friendly, Growth & Perks",Tripledot Studios,"Barcelona, Cataluña",80000.0,687
C#,Junior .NET & Perforce Engineer – Game Dev Tools,Electronic Arts,"Madrid, Comunidad de Madrid",80000.0,687
C#,"Quantitative Developer: SQL & Math (Madrid, Onsite)",Client Server,"Humanes de Madrid, Madrid",80000.0,687
C#,Senior Software Engineer — Shape Architecture & Delivery,FLYR,"Barcelona, Cataluña",80000.0,687
C#,Senior Full-Stack Engineer: Cloud-Native AI/ML Platform Leader,Siemens Energy,"Barcelona, Cataluña",80000.0,687
C#,Senior Software Engineer & Tech Lead — Hybrid (Guadalajara),ARCOS,"Castilla-La Mancha, España",80000.0,687
C#,Senior .NET/React Full-Stack Engineer,Unisys,"Madrid, Comunidad de Madrid",80000.0,687
C#,Senior SDET: Test Automation for Next-Gen Platform,Solera,"Madrid, Comunidad de Madrid",100000.0,687
C#,Senior SDET: Automation Lead for Next-Gen Platform,"Solera Holdings, LLC.","Madrid, Comunidad de Madrid",100000.0,687
C#,Senior SDET Lead: Next-Gen Test Automation Architect,Omnitracs,"Madrid, Comunidad de Madrid",80000.0,687
C#,Principal SDET — Architect AI-Driven Test Frameworks,"Solera Holdings, LLC.","Madrid, Comunidad de Madrid",80000.0,687
C#,Desarrollador .NET Back-End Senior - Remoto y Liderazgo,BCNC GROUP,"Madrid, Comunidad de Madrid",80000.0,687
C#,Software Engineer,Microsoft Corporation,Barcelona,,687
C#,Analista programador/a sector sanitario-Rhapsody,Gfi Informatique,Valencia,,687
C#,Desarrollador/a de Power Platform M/F,Akkodis,España,,687
C#,Senior Software Engineer-AI-Driven Customer Care (Remote),Exoticca,"Barcelona, Cataluña",80000.0,687
C#,Analista programador de software,Odekia,España,,687
C#,Senior .NET/React Full-Stack Engineer (Madrid/Remote),Unisys,"Madrid, Comunidad de Madrid",80000.0,687
C#,Desarrollador/a Full Stack Senior,Senator Hotels & Resorts,Málaga,,687
C#,Desarrollador/a Full Stack Senior,Senator Hotels & Resorts,España,,687
C#,"Desarrollador .NET, hibrido",PANEL Sistemas Informáticos,España,,687
C#,Analista Programador .NET  Francés H/M,INETUM,"Alicante/Alacant, Alicante",,687
JavaScript,Software Engineer - JavaScript/TypeScript,Rithum,España,,1487
JavaScript,Javascript Developer,Plexus Tech,"Madrid, Comunidad de Madrid",117500.0,1487
JavaScript,Senior Javascript Developer,Plexus Tech,"Madrid, Comunidad de Madrid",80000.0,1487
JavaScript,Empleo de JavaScript,STANDBY.es,España,,1487
JavaScript,Senior JavaScript Engineer,LeoVegas Group,España,,1487
JavaScript,Senior Fullstack Software Engineer - JavaScript / TypeScript,Rithum,España,,1487
JavaScript,Full Stack Developer - Javascript,Eterniti,"Sant Adrià de Besòs, Barcelona",,1487
JavaScript,JavaScript/TypeScript Game Developer,elagames,España,,1487
JavaScript,Senior JavaScript Developer (MarTech),Jobgether,España,,1487
JavaScript,Desarrollador de JavaScript SENIOR,JR Spain,"Madrid, Comunidad de Madrid",80000.0,1487
JavaScript,Programador/a Python/Javascript. Viladecans,Grupo NS,España,,1487
JavaScript,552 – Analista Programador/a JavaScript,Ibertech,España,,1487
JavaScript,Desarrollador .Net - Javascript EN REMOTO,,España,40000.0,1487
JavaScript,Senior Full Stack JavaScript Engineer,Jobgether,España,,1487
JavaScript,JavaScript ( Con Inglés) Híbrido Madrid,SlashMobility,"Madrid, Comunidad de Madrid",,1487
JavaScript,Senior Software Engineer (Vanilla JavaScript / WebGL),Voovio,España,,1487
JavaScript,Senior Front End JavaScript/Angular/TypeScript,PANEL Sistemas Informáticos,España,,1487
JavaScript,Developer (Node y Javascript) H/M,INETUM,España,,1487
JavaScript,PROGRAMADOR/A WEB JUNIOR – LARAVEL & JAVASCRIPT,PINSOS URSA,"Alcoletge, Lleida",,1487
JavaScript,Fullstack Engineer (Python-JavaScript)- Energy s.,Merlin Digital Partner,Madrid,,1487
JavaScript,"Frontend Developer (HTML, CSS, Javascript) - Indonesia",WE ARE CRISP,España,,1487
JavaScript,QA ( JavaScript y Cypres) Experiencia sector banca,SlashMobility,"Madrid, Comunidad de Madrid",,1487
JavaScript,Senior Full Stack JavaScript Engineer - Global Remote | SaaS,Passion.io,España,,1487
JavaScript,Desarrollador Frontend JavaScript Nativo 100% Remoto M/F,Akka Technologies,España,,1487
JavaScript,JavaScript & Google Apps Script Developer (m/f/d),Zoi,Sevilla,,1487
JavaScript,Full-Stack JavaScript Developer (Node.js and React.js),Trinetix,España,,1487
JavaScript,"Desarrollador/a Web 3D (Babylon.js, JavaScript/TypeScript) – Remoto",The White Team,"Bilbao, Vizcaya",,1487
JavaScript,"Técnico de Sistemas y Desarrollador PHP, MySQL y JavaScript",ONEtoONE Corporate Finance,Madrid,,1487
JavaScript,"Técnico de Sistemas y Desarrollador PHP, MySQL y JavaScript",ONEtoONE Corporate Finance,Madrid,,1487
JavaScript,Soporte IT y Desarrollo Full Stack (PHP / JavaScript) - Madrid centro,ONEtoONE Corporate Finance,Madrid,,1487
JavaScript,"Desarrollador/A Front-End (Angular, Html, Css, Javascript)  Node.Js",Avalora,Madrid,,1487
JavaScript,Desarrollador/a Senior fullstack java/javascript-Híbrido Alcobendas Madrid (H/M/X),Experis España,Madrid,,1487
JavaScript,"Desarrollador/a Full-Stack JavaScript (Vue 3 / Node.js) – Junior, Intermedio y Senior - Remoto",Expleo,Barcelona,,1487
JavaScript,Programador IA(Python/Java/React/Node). Inglés,Grupo NS,España,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",España,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",Granada,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",Santa Cruz de Tenerife,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.","Valsequillo de Gran Canaria, Las Palmas",,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",Salamanca,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",Badajoz,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",Málaga,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",Murcia,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.","Alicante, Comunidad Valenciana",,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",Ciudad Real,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",León,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.","Castellón, Comunidad Valenciana",,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",Cáceres,,1487
JavaScript,Especialista en desarrollo Front end,"NTT America, Inc.",Huesca,,1487
JavaScript,PROGRAMADOR,Weex,España,,1487
JavaScript,Programador/a Java/Microservicios/Apirest,Grupo NS,España,,1487
JavaScript,Frontend Developer Vue_ Proyecto Temporal,ORIZON SOLUCIONES TECNOLOGICAS,España,,1487
JavaScript,"SEO, SEM, programación y analítica",Otzarreta Think & Make,España,,1487
JavaScript,Senior Backend Node  AWS con Inglés,CMV Consultores,Barcelona,34500.0,1487
JavaScript,Programador Senior Angular 18. Híbirdo Madrid,Grupo NS,España,,1487
JavaScript,Senior Software Engineer,Microsoft Corporation,Barcelona,,1487
JavaScript,Programador/a Java/Spring/Html. Hibrido,Grupo NS,España,,1487
JavaScript,Fullstack Node/Vuejs,Grupo NS,España,,1487
JavaScript,Diseñador Web Senior,Prisma Imagen y Diseño,"Avilés, Asturias",22000.0,1487
JavaScript,Senior Full Stack Laravel Developer,Cross Border Talents,España,40.0,1487
JavaScript,Front End Lead (ReactJS),Axiom Software Solutions Limited,España,47.5,1487
JavaScript,Programación Java,Second Window,España,,1487
JavaScript,Programador Senior Angular 18. Híbirdo Madrid,Grupo NS,España,,1487
JavaScript,Desarrolladors .NET junior,INETUM,Madrid,,1487
JavaScript,Node.is Software Developer,Valsoft Corporation,España,25.0,1487
JavaScript,Desarrollador Fullstack (python  Angular),Tecdata,"Madrid, Comunidad de Madrid",80000.0,1487
JavaScript,Programador Senior,XIMDEX,"La Rinconada, Sevilla",,1487
JavaScript,Desarrollador/a Frontend,UST,España,,1487
JavaScript,Full Stack Desarrollador,Behum,"Sant Cugat del Vallès, Barcelona",,1487
JavaScript,Líder Técnico NodeJS,Serem,Barcelona,,1487
JavaScript,PL/SQL Developer,Axiom Software Solutions Limited,España,,1487
JavaScript,Software Engineer,Microsoft Corporation,Barcelona,,1487
JavaScript,Desarrollador Front-end (Angular),ESML SD Iberia Holding S A U,"Boadilla del Monte, Madrid",,1487
JavaScript,"Desarrollador/a Full Stack, Melilla",TipsterPage,Melilla,,1487
JavaScript,Senior Click Dimensions / Dynamics CRM,Aderen,España,,1487
JavaScript,Full Stack Developer,Logicalis Spain,Barcelona,,1487
JavaScript,"Desarrollador/a Full Stack (Typescript), hibrido",Arelance,España,,1487
JavaScript,QA Automation,"Alovia Consulting, S.L",Madrid,,1487
JavaScript,Software Engineer,SDG Group,"Santiago de Compostela, A Coruña",,1487
JavaScript,"Desarolladores Senior Fullstack (Reactjs, Nodejs, Java, Reactjs, Redux, Backbonejs) con inglés",Inetum Levante,"Alicante, Comunidad Valenciana",,1487
JavaScript,"Programador/a Fullstack Java Springboot, hibrido",CAS TRAINING,España,,1487
JavaScript,"Analista/Programador ASP.NET MVC y C#, hibrido",Lndeter,España,,1487
JavaScript,Programador/a Senior Java Spring,Digital Talent Agency,A Coruña,33000.0,1487
JavaScript,Programador Full stack Python (IA) Microservicios / 1 día onsite Barcelona,Experis España,Barcelona,,1487
JavaScript,Farmacéuto/a en Medi,,España,,1487
JavaScript,Adobe Experience Platform Martech Engineer,Cognizant Netcentric,Madrid,,1487
JavaScript,Adobe Experience Platform Martech Engineer,Cognizant Netcentric,Barcelona,,1487
JavaScript,Desarrollador/a Magnolia – 100% Teletrabajo,Infortec Consultores,España,,1487
JavaScript,"Analista Programador/a Dynamics 365 CRM, presencial",CMV Consultores,España,,1487
JavaScript,DESARROLLADOR FRONTEND,The White Team,"Bilbao, Vizcaya",,1487
JavaScript,Senior React Native,Page Personnel,Barcelona,,1487
JavaScript,Senior DevOps Engineer,ITRex Group,España,,1487
JavaScript,API Engineer,Axiom Software Solutions Limited,España,,1487
JavaScript,Farmacéuto/a en Mijas (Málaga),,"Mijas, Málaga",,1487
JavaScript,Desarrollador/a Frontend. Madrid (Híbrido),eXperience IT Solutions,España,,1487
JavaScript,Analista Programador Java / Spring Batch,Arelance,España,33000.0,1487
JavaScript,Farmacéuto/a en Mijas,,"Mijas, Málaga",,1487
JavaScript,Farmacéuto/a en Mijas,,"Mijas, Málaga",,1487
JavaScript,Full Stack developer React y NodeJS,Inetum North,"Bilbao, Vizcaya",,1487
JavaScript,Farmacéuto/a en Estepona (Málaga),,"Estepona, Málaga",,1487
JavaScript,Farmacéuto/a en Arroyo de la Miel (Málaga),,"Arauzo de Miel, Burgos",,1487
Visual Basic,Empleo de Visual Basic .NET,STANDBY.es,España,,78
Visual Basic,Visual Basic 6 Support Lead,Wipro Limited,Barcelona,,78
Visual Basic,Analista de Datos Junior (SQL) – Madrid | Francés & Español (Obligatorio)  Inglés,PRGX,"Alcobendas, Madrid",,78
Visual Basic,Ingeniero Informático- Programador,Ananda,Madrid,,78
Visual Basic,Technical Business Analyst,Solicitud de empleo para Technical Business Analyst en NEORIS,España,,78
Visual Basic,Técnico/a de aplicaciones .Net – Valladolid (Presencial),Logicalis Spain,"Paracuellos de Jarama, Madrid",,78
Visual Basic,Técnico senior en Seguridad de Sistemas Windows. Híbrido (Madrid),,España,,78
Visual Basic,Técnico/a informático/a senior,domestiko.com,"Navarra, Comunidad Foral de Navarra",,78
Visual Basic,Technical Business Analyst,Expleo,Madrid,,78
Visual Basic,Programador/a .NET,Top Doctors Group,Barcelona,,78
Visual Basic,Analista Asistente II,PRGX,Madrid,,78
Visual Basic,Asistente de Datos (SQL) - Madrid | Francés & Espagnol (Obligatorio)  Inglés,PRGX France,España,,78
Visual Basic,Analista Programador/a C# - Net Core (remoto),RDT,"Derio, Vizcaya",,78
Visual Basic,Operario/a alimentación,domestiko.com,"Medina del Campo, Valladolid",,78
Visual Basic,NET Tech Lead,Aderen,España,,78
Visual Basic,Técnico/a de soporte y Desarrollador/a PHP (Badalona – Híbrido) Copiar,Impackta,"Badalona, Barcelona",,78
Visual Basic,INGENIERIA INFORMATICA,AdegiLan,España,,78
Visual Basic,Operario/a Alimentación,domestiko.com,"Medina del Campo, Valladolid",,78
Visual Basic,Analista Programador/a .NET con inglés alto H/M,INETUM,Madrid,,78
Visual Basic,Cybersecurity Architect,GFR Technologies SE,Barcelona,,78
Visual Basic,Desarrollo PL/SQL  VB.Net H/M,Gfi Informatique,"Bilbao, Vizcaya",,78
Visual Basic,Analista Asistente II,PRGX Global,España,,78
Visual Basic,Backend Developer,Raona,"Cornellà de Llobregat, Barcelona",,78
Visual Basic,BA/PO Risk — Risk Engine Configurator - Spain (Remote/Hybrid),Talent Connect,Madrid,,78
Visual Basic,Ingeniero/a de Automatización y Robótica,Page Personnel ETT,Valencia,,78
Visual Basic,BA/PO Risk — Risk Engine Configurator - Spain (Remote/Hybrid),Talent Connect,"Madrid, Comunidad de Madrid",80000.0,78
Visual Basic,Desarrollador/a de .NET M/F,Akkodis,España,,78
Visual Basic,Técnico de automatización de procesos financieros. Inglés alto,CGI,Madrid,,78
Visual Basic,DOS - Ingeniero de Sistemas Windows,INETUM,Madrid,,78
Visual Basic,AUXILIAR DE ÓPTICA,Multiópticas,Madrid,,78
Visual Basic,Security Architect,Dentons,España,,78
Visual Basic,Ingeniero/a de Mantenimiento Planta,,Valencia,42500.0,78
Visual Basic,Ingeniero/a Comercial Posventa (Valencia),Orona Group,"Valencia, Comunidad Valenciana",,78
Visual Basic,Gestión transferencia de datos H/M,Gfi Informatique,"Tres Cantos, Madrid",,78
Visual Basic,Desarrollador/A Sql Server / Data Engineer,"CON&SEL15, Consultoría y Selección",Madrid,,78
Visual Basic,Programador/a Web Junior o Mid - Full Stack - Desarrollo y Soporte ASP/PHP/Laravel/APPs - Vallés,Gestión de Residencias ,"Terrassa, Barcelona",17400.0,78
Visual Basic,ANALISTA PROGRAMADOR/A – DESARROLLO Y OPTIMIZACIÓN DE PROCESOS,Batea,España,,78
Visual Basic,Operario/a de producción,Eurofirms People First,Barcelona,,78
Visual Basic,27404 – Analista/Programador/a VBA .NET,INECO,Madrid,,78
Visual Basic,Desarrollador Full Stack .NET. senior. Híbrido,eXperience IT Solutions,España,,78
Visual Basic,FW Developer,Hms Industrial Networksu,"Igualada, Barcelona",,78
Visual Basic,Operador de Mercado (f/m/d),Axpo Group,Madrid,,78
Visual Basic,SEL 2513 - TÉCNICO/A INFORMÁTICO (Programador),Grupo Vall Companys,"Lleida, Cataluña",,78
Visual Basic,Graduate Program Financial Risk Management Madrid - Septiembre 2026,KPMG Spain,"Madrid, Comunidad de Madrid",80000.0,78
Visual Basic,Operario/a de producción,domestiko.com,Barcelona,,78
Visual Basic,Graduate Program Financial Risk Management Madrid - Septiembre 2026,KPMG España,"Madrid, Comunidad de Madrid",80000.0,78
Visual Basic,Business Controller,Verisure,España,,78
Visual Basic,Operarios/as Plegadora de Metal (Noche),Iman Temporing,Lleida,,78
Visual Basic,Operarios/as Plegadora Laser,Iman Temporing,Lleida,,78
Visual Basic,Consultor/a Gestión de Materiales,BIP Group,España,,78
Visual Basic,Application Developer,Gutor Electronic,España,,78
Visual Basic,Beca Resultados-Control de Explotación,Enel,"Las Palmas de Gran Canaria, Las Palmas",,78
Visual Basic,Operario/a de automoción,domestiko.com,"Sant Boi de Llobregat, Barcelona",,78
Visual Basic,Ingeniero/A Técnico/A De Obras Públicas O Graduado/A En Ingeniería Civil - Registro De Segurida[],Grupo Tragsa,Madrid,,78
Visual Basic,RWE Project Lead Analytics,Sanofi Group,Barcelona,,78
Visual Basic,Programador/a PLC & SCADA,Johnson Controls,España,,78
Visual Basic,RWE Project Lead Analytics,Sanofi,Barcelona,,78
Visual Basic,Operario/a Prensas Industriales,Iman Temporing,Zaragoza,,78
Visual Basic,Global EOL Test Manager (m/f/d),,"Vigo, Pontevedra",,78
Visual Basic,Operario/a Producción - Proyecto Estable,Iman Temporing,España,,78
Visual Basic,Operario/a de producción- Ensamblaje,Crit Interim España ETT,Murcia,,78
Visual Basic,Business Intelligence Analyst (BI) Advanced English (C1) 100% Remote (H/M/X),Experis España,"Pozuelo de Alarcón, Madrid",,78
Visual Basic,Responsable de Producción,Page Personnel ETT,Granada,,78
Visual Basic,Laborante Control Físico,B. Braun SE,España,,78
Visual Basic,Prácticas - Social Media,Why Ads Media - Consultora Digital,Madrid,,78
Visual Basic,Prácticas - Social Media,Why Ads Media - Consultora Digital,Valladolid,,78
Visual Basic,Óptico/a-optometrista,Safeguard Global Staff Leasing Spain,"Barcelona, Cataluña",80000.0,78
Visual Basic,Envasado/a Obrador (Viso del Alcor),Iman Temporing,Sevilla,,78
Visual Basic,Responsable de Producción,,Granada,37000.0,78
Visual Basic,AI Content Marketing Manager,Product School,España,,78
Visual Basic,VISUAL CONTENT CREATOR,NIGHTEVOLUTION SA,"Sant Antoni de Portmany, Islas Baleares",,78
Visual Basic,Beca People&Organization,Enel,Madrid,,78
Visual Basic,Paid Media - Google Ads Specialist (MAD/BCN),ROCKET DIGITAL,Barcelona,,78
Visual Basic,Junior Content Creator,Frekuent,Barcelona,,78
Visual Basic,Assembler-2,Generac,España,,78
Visual Basic,Soldador/A De 1A Categoría – Especialista En Estructuras Metálicas De Precisión,BALLISTIC,"Ajalvir, Madrid",,78
Visual Basic,Content & Publishing Coordinator para Wolters Kluwer Academy,Wolters Kluwer,España,,78
Visual Basic,Assembler-1,Generac,Murcia,,78
SQL,SQL Developer,PrimeIT,España,,3653
SQL,SQL Developer (OLTP),Trinetix,España,,3653
SQL,PL/SQL Developer,Axiom Software Solutions Limited,España,42.5,3653
SQL,PL/SQL Developer,Axiom Software Solutions Limited,España,,3653
SQL,Especialista en Performance SQL (PL/SQL  Oracle),SlashMobility,"Barcelona, Cataluña",,3653
SQL,Data Modeler / SQL,Plexus Tech,"Madrid, Comunidad de Madrid",80000.0,3653
SQL,Empleo de SQL,STANDBY.es,España,,3653
SQL,DBA (SQL Server),,Madrid,50000.0,3653
SQL,DBA (SQL Server),Page Personnel ETT,Madrid,,3653
SQL,"DBA Senior: SQL/MS SQL, Backups y Recuperación, ITIL",Tecdata,"Madrid, Comunidad de Madrid",80000.0,3653
SQL,Analista Programador PL/SQL,Michael Page,España,,3653
SQL,Quantitative Developer SQL Mathematics,Client Server,"Humanes de Madrid, Madrid",80000.0,3653
SQL,DBA Architect SQL Server,CGI,España,,3653
SQL,Administrativo/a con SQL,COGNODATA,Madrid,,3653
SQL,SQL Developer - Entorno Híbrido,PrimeIT España,"Madrid, Comunidad de Madrid",117500.0,3653
SQL,DBA SQL (Inglés B2),Sopra-Steria,Madrid,,3653
SQL,Data Analyst (PowerBI / SQL),beonit,"Arteixo, A Coruña",,3653
SQL,Data Engineer (Tableau / SQL),knowmad mood,España,,3653
SQL,Data Analyst (Python & SQL) - French Proficient Speaker,IQVIA,Madrid,,3653
SQL,ERP Developer Delphi & SQL Server,Social You,Barcelona,34500.0,3653
SQL,Senior Database Administrator (AWS/SQL),Verisk Analytics,España,,3653
SQL,Administrador Base de Datos SQL,Trabajos en Demo Datos,España,,3653
SQL,Programmer Analyst SQL BI (Remoto),CMV Consultores,España,19500.0,3653
SQL,Java & SQL Developer (Híbrido) - Sagunto,,Valencia,41500.0,3653
SQL,ERP Developer (Delphi & SQL Server),Kenos Technology,Barcelona,,3653
SQL,Fullstack (Java/Angular/PL-SQL),Second Window,Madrid,,3653
SQL,Desarrollador/a Java _PL/SQL,en NEORIS,España,,3653
SQL,Consultor/a SQL (I&D),,España,,3653
SQL,Senior Data Engineer (SQL Server),Wizeline,España,80000.0,3653
SQL,Data Engineer (ETL/SQL/BI),Finsolutia,Madrid,,3653
SQL,"Senior Software Engineer (.Net, Sql)",Frontiers,Madrid,,3653
SQL,"Senior Software Engineer (.NET, SQL)",Frontiers,Madrid,,3653
SQL,Microstrategy  SQL (Oracle) H/M,INETUM,Sevilla,,3653
SQL,Consultor PL/SQL (I&D),,España,,3653
SQL,Senior Data Engineer (SQL Server),Wizeline,España,,3653
SQL,"Back End Developer (Node.js, SQL)",Action1,España,,3653
SQL,Programador/a PHP con conocimientos SQL,domestiko.com,"Fuenlabrada, Madrid",,3653
SQL,Desarrollador SQL / SSIS Madrid · Completamente remoto,Tecdata,"Barcelona, Cataluña",80000.0,3653
SQL,Desarrollador .NET / SQL Server c AI,TECSINFO,Sevilla,31500.0,3653
SQL,Database engineer (sql server & azure) 82b2f040,EY,Barcelona,,3653
SQL,Analista Programador/a PL/SQL. Teletrabajo,,España,,3653
SQL,Desarrollador/a ASP.NET & SQL Server,"Excelia, SL","Boadilla del Monte, Madrid",,3653
SQL,Analista de datos con SQL alto,Super Deporte,"Madrid, Comunidad de Madrid",80000.0,3653
SQL,Desarrollador/A Sql Server / Data Engineer,"CON&SEL15, Consultoría y Selección",Madrid,,3653
SQL,Desarrollador Oracle PL/SQL – Barcelona (Híbrido),AD4 Octógono,"Barcelona, Cataluña",80000.0,3653
SQL,"Quantitative Developer: SQL & Math (Madrid, Onsite)",Client Server,"Humanes de Madrid, Madrid",80000.0,3653
SQL,Analista de Datos (Snowflake-SQL-Tableau),CAS TRAINING,"Pozuelo de Alarcón, Madrid",36000.0,3653
SQL,Desarrollo SQL/ Sector Banca H/M,INETUM,España,,3653
SQL,Programador/a PHP con conocimientos SQL,domestiko.com,España,,3653
SQL,PowerBi Developer - DAX & SQL - Pharmaceutical Project,ERNI Spain,Barcelona,,3653
SQL,"Desarrollador Senior Java — Remoto, Logística & SQL",Movilges,"Madrid, Comunidad de Madrid",80000.0,3653
SQL,Data Lake - Senior Developer (Tableau-SQL-Phyton),Axiom Software Solutions Limited,España,57.5,3653
SQL,Freelance Computational Data Science Expert (Python & SQL),Mindrift,España,,3653
SQL,Analista Programador Pl/Sql Y Oracle Forms,Acm Innovación Y Personas,"Álava, País Vasco",,3653
SQL,Analista Programador Pl/Sql Y Oracle Forms,Acm Innovación Y Personas,"Nava, Asturias",,3653
SQL,Analista Programador Pl/Sql Y Oracle Forms,Acm Innovación Y Personas,"Vitoria-Gasteiz, Álava",,3653
SQL,Analista Programador Pl/Sql Y Oracle Forms,Acm Innovación Y Personas,"Álava, País Vasco",,3653
SQL,Analista Programador Pl/Sql Y Oracle Forms,Acm Innovación Y Personas,"Álava, País Vasco",,3653
SQL,"Analista de Datos (Snowflake-SQL-Tableau), Madrid",CAS TRAINING,España,,3653
SQL,Analista-Programador PL/SQL y Oracle Forms,,"Bilbao, Vizcaya",33000.0,3653
SQL,Analista Programador .NET con Angular y SQL,Novanotio,España,,3653
SQL,Analista de Datos | MicroStrategy & SQL | Híbrido Barcelona,Zemsania Global Group,"Barcelona, Cataluña",80000.0,3653
SQL,Administrador de bases de datos SQL Server,Logicalis Spain,"Madrid, Comunidad de Madrid",80000.0,3653
SQL,Desarrollo PL/SQL  VB.Net H/M,Gfi Informatique,"Bilbao, Vizcaya",,3653
SQL,Analista Programador Oracle (PL/SQL) H/M,INETUM,Madrid,,3653
SQL,Desarrollador PL/SQL Oracle | Mantenimiento y Evolución,Ad4 Octogono,"Barcelona, Cataluña",80000.0,3653
SQL,Analista de Datos BI | MicroStrategy  SQL | Híbrido,Zemsania Global Group,"Barcelona, Cataluña",80000.0,3653
